tweetid,content,max_speech_type,max_agg_type,max_target_type,label,aggr,target,text
1279466949483823104,Donald Trump Jrs girlfriend tests positive for coronavirus https://t.co/uzVPJRyz5s via @African Leadership Scorecard,normal,not_aggressive,na,0,0,0,donald trump jrs girlfriend tests positive for coronavirus <url> via <user> leadership scorecard
1287708805078364161,"#BreakingNews #SouthAfrica #MonateBreakfastShow #COVID19 https://t.co/aHufn4mgCh I can help you reach customers anywhere. Online shopping is the future, even for those with a physical store. Don't limit yourself. Contact us Now! https://t.co/YuxKRW2DgX",normal,not_aggressive,na,0,0,0,"breaking news south africa monate breakfast show covid19 <url> i can help you reach customers anywhere. online shopping is the future, even for those with a physical store. don't limit yourself. contact us now! <url>"
1322405028867366914,The death rate of the #chinavirus remains relatively low. Why aren't businesses fully open? Why haven't schools developed a plan to get students back in the classroom?Its a result of failed democrat leadership.,hate,somewhat_aggressive,anti_asian,2,1,1,the death rate of the chinavirus remains relatively low. why aren't businesses fully open? why haven't schools developed a plan to get students back in the classroom?its a result of failed democrat leadership.
1327102201324564481,This is too risky #COVID19 #coronavirus #COVID #COVID19 #southafrica https://t.co/sqbmenN3ZQ,normal,not_aggressive,na,0,0,0,this is too risky covid19 coronavirus covid covid19 south africa <url>
1308417740412157961,"The NHS COVID-19 app will launch on Thursday, including QR check-in at venues for customers and visitors. To create a QR code poster for display in your venue, visit https://t.co/yUn3s0XNyu https://t.co/fwXra9aGYl",normal,not_aggressive,na,0,0,0,"the nhs covid19 app will launch on thursday, including qr check-in at venues for customers and visitors. to create a qr code poster for display in your venue, visit <url> <url>"
1295963322248884224,"Coronavirus live updates: Nigeria, South Africa, Uganda, Ghana... cases, deaths and news, summary 29 May https://t.co/euamPZcCpI",normal,not_aggressive,na,0,0,0,"coronavirus live updates: nigeria, south africa, uganda, ghana... cases, deaths and news, summary 29 may <url>"
1299856132165398528,"2020 has been a very devastating year for African-Americans. We have to deal with the pandemic thats killing us by the thousands. Brutal police state. White supremacist president. Losing Kobe Bryant, Chadwick Boseman. But we will survive. We have always survive. https://t.co/9C3DDnq8wB",normal,not_aggressive,na,0,0,0,"2020 has been a very devastating year for african-americans. we have to deal with the pandemic thats killing us by the thousands. brutal police state. white supremacist president. losing kobe bryant, chadwick boseman. but we will survive. we have always survive. <url>"
1318678635247697920,All of the times President Trump said Covid-19 will disappear https://t.co/YSiBUASzWM,normal,not_aggressive,na,0,0,0,all of the times president trump said covid19 will disappear <url>
1342678911805652992,world human must stand up and say NO to china #MerryChristmas #ChinaVirus #ChinaMustPay #coronavirus #COVID19 #china #usa #England #uk #taiwan #japan #indian #canada #australia #france #NewZealand #sweden #Germany #Europe #Swiss #CzechRepublic #kongeriketNorge #Denmark https://t.co/tLVXTqICug,normal,somewhat_aggressive,anti_asian,0,1,1,world human must stand up and say no to china merry christmas chinavirus china must pay coronavirus covid19 china usa england uk taiwan japan indian canada australia france new zealand sweden germany europe swiss czech republic kong erik et norge denmark <url>
1320629020489207808,"#news : #Poland TO GO INTO FULL #lockdown UNLESS VIRUS SLOWS DOWN BY FRIDAY #BREAKING #FRANCE, #SPAIN, #Italy IS SAID TO UNDERGO NATIONWIDE LOCKDOWN FROM THIS WEEK for more info join us:https://t.co/ki8SRP7HGv #Singapore #Vietnam #londonlockdown #Londonmarathon2020 https://t.co/c3lMDmktm9",normal,not_aggressive,na,0,0,0,"news : poland to go into full lockdown unless virus slows down by friday breaking france, spain, italy is said to undergo nationwide lockdown from this week for more info join us:<url> singapore vietnam london lockdown london marathon 2020 <url>"
1342889275717808128,@WHO lol NICE! REAL SMOOTH! Buncha scammers. #traitor #ccp #voterfraud #DrainTheDeepStateSwamp https://t.co/d008MuMK2l,normal,not_aggressive,na,0,0,0,<user> lol nice! real smooth! buncha scammers. traitor ccp voter fraud drain the deep state swamp <url>
1326787723693322246,"""Even before Covid, the government was providing a safety net for vulnerable Kenyans through social protection programmes such as Inua Jamii."" #SocialProtectionKE",normal,not_aggressive,na,0,0,0,"""even before covid, the government was providing a safety net for vulnerable kenyans through social protection programmes such as inua jamii."" social protection ke"
1284324172265447425,"Trump is doing the absolute most to squash how terribly he has chosen to handle the pandemic. It's clear now, more than ever, that he not only doesn't care if you live or die if it means he's re-elected, but he also doesn't care if your children live or die.",abusive,somewhat_aggressive,na,1,1,0,"trump is doing the absolute most to squash how terribly he has chosen to handle the pandemic. it's clear now, more than ever, that he not only doesn't care if you live or die if it means he's re-elected, but he also doesn't care if your children live or die."
1323491282778492928,Vote *TRUMP *He is PROVEN - PROMISES Made- PROMISES KEPT ChinaVirus Tried to Kill Global Economy TRUMP is Turning IT Ours Around VOTE *TRUMP* VOTE *RED* and PRAY with Prayers Worriers Tomorrow Each Hour fm 7a-7p,normal,not_aggressive,na,0,0,0,vote *trump *he is proven - promises made- promises kept chinavirus tried to kill global economy trump is turning it ours around vote *trump* vote *red* and pray with prayers worriers tomorrow each hour fm 7a-7p
1327720801936740355,Nigga gave me a covid 19 pack k bro,normal,not_aggressive,na,0,0,0,nigga gave me a covid 19 pack k bro
1325761043717644291,"20201106 A Gathering Of GCC Photo Club Members, 2020 A Group Show, First Friday, Pine Apple Company, Buffalo, NY. Z. #gccphotoclub #firstfriday #pineappleco #coronaviruscovid19 #physicaldistancing #socialdistancing #pondaroski #JoeZiolkowski https://t.co/FzoRtBeh4f",normal,not_aggressive,na,0,0,0,"20201106 a gathering of gcc photo club members, 2020 a group show, first friday, pine apple company, buffalo, ny. z. gcc photo club first friday pineapple co coronavirus covid19 physical distancing social distancing pond aro ski joeziolkowski <url>"
1289290672722202625,"493,183 confirmed coronavirus cases in South Africa as deaths climb to 8,005 https://t.co/edV6ApFs76",normal,not_aggressive,na,0,0,0,"493,183 confirmed coronavirus cases in south africa as deaths climb to 8,005 <url>"
1299874732247068673,.@NatRevNeph Comment: Reports of collapsing glomerulopathy in patients of African ancestry and high-risk APOL1 genotype infected with SARS-CoV-2 have recently emerged. Awareness of this potentially ominous complication of #COVID19 must be raised. https://t.co/gKcI4TXzLs https://t.co/KXEbbnoavS,normal,not_aggressive,na,0,0,0,.<user> comment: reports of collapsing glomerulopathy in patients of african ancestry and high-risk apol1 genotype infected with sars cov 2 have recently emerged. awareness of this potentially ominous complication of covid19 must be raised. <url> <url>
1326791123810070530,Pharmaceutical Company That Contributed to Opioid Epidemic Pleads Guilty to CriminalCharges https://t.co/D5YbtaYRD4,normal,not_aggressive,na,0,0,0,pharmaceutical company that contributed to opioid epidemic pleads guilty to criminalcharges <url>
1334931033326841856,"Hey @mattgaetz, why is it that you never debate with anyone about #COVID19. The mandates, the regulations have nothing to do with freedoms, and I believe you know that.",normal,not_aggressive,na,0,0,0,"hey <user> why is it that you never debate with anyone about covid19. the mandates, the regulations have nothing to do with freedoms, and i believe you know that."
1318340366873944064,Surge in coronavirus cases puts strain on Wisconsin hospitals https://t.co/FLXXlINCkc #COVID19 #ChinaVirus #NoMasks #hoaxvirus #coronavirus @RealCandaceO @TomFitton @seanhannity @seanspicer @realDonaldTrump @VP @PressSec @WhiteHouse @LouDobbs @SenTedCruz @SenTomCotton #VoteBlue,abusive,somewhat_aggressive,anti_asian,1,1,1,surge in coronavirus cases puts strain on wisconsin hospitals <url> covid19 chinavirus no masks hoax virus coronavirus <user> vote blue
1290211075691094016,The U.K. still has one of the highest COVID-19 death tolls in the world. - Fortune https://t.co/XiYpu7N8LX,normal,not_aggressive,na,0,0,0,the u.k. still has one of the highest covid19 death tolls in the world. - fortune <url>
1290222094467334144,when the government is thinking of making over 50s isolate but they have a role in the job force and many of them are teachers lmaoooooo fucking bj would have to stay home as well as the majority of mps lmaokkkk,hate,somewhat_aggressive,na,2,1,0,when the government is thinking of making over 50s isolate but they have a role in the job force and many of them are teachers lmaoooooo fucking bj would have to stay home as well as the majority of mps lmaokkkk
1331966795578814464,Hydro One Launches Pandemic Relief Fund https://t.co/ALNpqhy7gx,normal,not_aggressive,na,0,0,0,hydro one launches pandemic relief fund <url>
1316284111196024832,"Garo Hills recoveries from Covid-19 jump over 1,000 https://t.co/nzlD9MZJA8",normal,not_aggressive,na,0,0,0,"garo hills recoveries from covid19 jump over 1,000 <url>"
1316748234560159748,Taiwanese F-16s outflank Chinese Su-30 over #Taiwan Strait #BoycottChina #BoycottChineseProducts #BoycottMadeInChina #SanctionChina #Chinamustfall #ChinaVirus #China https://t.co/hIrVC0ttLu,normal,not_aggressive,na,0,0,0,taiwanese f-16s outflank chinese su-30 over taiwan strait boycott china boycott chinese products boycott made in china sanction china must fall chinavirus china <url>
1282354732028375040,China should really be pressured to forgive all its loans to Africa given the damage they've done with their virus #Covid19SA #chinavirus #COVID #Africa,abusive,somewhat_aggressive,anti_asian,1,1,1,china should really be pressured to forgive all its loans to africa given the damage they've done with their virus covid19sa chinavirus covid africa
1311688947966390275,Too soon? #COVID19 #schoolsreopening https://t.co/hjmdtMPrXj,normal,not_aggressive,na,0,0,0,too soon? covid19 schools reopening <url>
1342678420862320641,AfricaBrief State with one of the strictest lockdowns in the country has the most COVID cases: California is experiencing a surge in COVID-19 cases despite unprecedented lockdowns and restrictions aimed at curbing the spreading of the https://t.co/SDvsHxYhoR AfricaBrief https://t.co/sXnoPz8WtZ,normal,not_aggressive,na,0,0,0,africabrief state with one of the strictest lockdowns in the country has the most covid cases: california is experiencing a surge in covid19 cases despite unprecedented lockdowns and restrictions aimed at curbing the spreading of the <url> africabrief <url>
1328633881197731840,The Worlds biggest pharmaceutical Companies are all discovering the covid-19 Vaccine at the same time; Is this a coincidence or a long hatched conspiracy? Senator Shehu Sani reacts. #COVID19 #IsaacAfrica,normal,not_aggressive,na,0,0,0,the worlds biggest pharmaceutical companies are all discovering the covid19 vaccine at the same time; is this a coincidence or a long hatched conspiracy? senator shehu sani reacts. covid19 isaac africa
1279380351119392769,Niggas goin broke and blaming Corona as the reason,normal,not_aggressive,na,0,0,0,niggas goin broke and blaming corona as the reason
1327730695129755655,Im finally Atlanta-ing and going out around niggas... fam... 10/10. Move to Atlanta. If you not gone Atlanta dont slide. But if you gone Atlanta and you dont give af bout covid bring ya ass.,normal,not_aggressive,na,0,0,0,im finally atlanta-ing and going out around niggas... fam... 10/10. move to atlanta. if you not gone atlanta dont slide. but if you gone atlanta and you dont give af bout covid bring ya ass.
1321237144619417611,all my niggas hate Covid,normal,not_aggressive,na,0,0,0,all my niggas hate covid
1297086946221727744,Say im on my nuts to late for let them know I'm not playing nomore all these niggas doing talk wen u go home u get salt i just want these aplows they say i stay to many say at u know were i stay at riding in a hellcat i don't even know https://t.co/Z12FxRnqoD,normal,not_aggressive,na,0,0,0,say im on my nuts to late for let them know i'm not playing nomore all these niggas doing talk wen u go home u get salt i just want these aplows they say i stay to many say at u know were i stay at riding in a hellcat i don't even know <url>
1325114382221668358,"@TheTweetOfGod Damn. You're on top of it today! Matt Gaetz and Mark Meadows got COVID, Martha McSally got schooled, and we won't under a dictatorship!!!! Lmaoooo",normal,not_aggressive,na,0,0,0,"<user> damn. you're on top of it today! matt gaetz and mark meadows got covid, martha mcsally got schooled, and we won't under a dictatorship!!!! lmaoooo"
1293194977380458496,Coronavirus strikes indoor mushroom farms https://t.co/tCcp9dipt7 https://t.co/UXffA6Ym60,normal,not_aggressive,na,0,0,0,coronavirus strikes indoor mushroom farms <url> <url>
1278504907746746371,(https://t.co/stGAI780bP):#Adebayor: Ex-Arsenal star pens #Olimpia farewell after contract termination : The former African Player of the Year has said goodbye to the Paraguayan club after parting ways mutually owing to the coronavirus pandemic .. https://t.co/fOhXLb1il8 https://t.co/JIvXYR4d5i,normal,not_aggressive,na,0,0,0,(<url> ex-arsenal star pens olimpia farewell after contract termination : the former african player of the year has said goodbye to the paraguayan club after parting ways mutually owing to the coronavirus pandemic .. <url> <url>
1321236401485172744,"@realDonaldTrump is going to win! He is going to win at the largest percentage and contrast in American presidential history! He will fight COVID and #CCP next! Xilter, your karma is coming! #HongKongforTrump",abusive,very_aggressive,anti_asian,1,2,1,"<user> is going to win! he is going to win at the largest percentage and contrast in american presidential history! he will fight covid and ccp next! xilter, your karma is coming! hong kong for trump"
1292788571355717633,Does anyone Else feel like WE Americans are being Punished for The Coronavirus Attack Made by the #CCP by being FORCED to wear Face Coverings...I dont think The CCP gave US COVID...THEY SENT US COMMUNISM!!! @realDonaldTrump @JacksonCountyMO @HawleyMO @AGEricSchmitt,abusive,somewhat_aggressive,anti_asian,1,1,1,does anyone else feel like we americans are being punished for the coronavirus attack made by the ccp by being forced to wear face coverings...i dont think the ccp gave us covid...they sent us communism!!! <user>
1314885658972884993,Steps should be taken to avert another pandemic: Dalai Lama: https://t.co/2DmewWD2JG,normal,not_aggressive,na,0,0,0,steps should be taken to avert another pandemic: dalai lama: <url>
1304413748254380032,"During lockdown Cassper tweeted ""I got so much shit to say but i rather put it on music so that it dsn't go to waste"" and the nigga dropped #AnyMinuteNow and that was that",normal,not_aggressive,na,0,0,0,"during lockdown cassper tweeted ""i got so much shit to say but i rather put it on music so that it dsn't go to waste"" and the nigga dropped any minute now and that was that"
1319657015090704385,Everyone is obsessed with this covid nonsense ......well Im sorry people are dying and having permanent health issues after catching covid and its an inconvenience to you. I sometimes strongly dislike the people I have to see everyday!,normal,somewhat_aggressive,na,0,1,0,everyone is obsessed with this covid nonsense ......well im sorry people are dying and having permanent health issues after catching covid and its an inconvenience to you. i sometimes strongly dislike the people i have to see everyday!
1306479916033216513,#TrendingNews | President Cyril Ramaphosa has announced that a number of South Africas lockdown regulations will be relaxed as the country moves to a level 1 lockdown from midnight on Sunday (20 September). Read more: https://t.co/RCCpBMOCVU,normal,not_aggressive,na,0,0,0,trending news | president cyril ramaphosa has announced that a number of south africas lockdown regulations will be relaxed as the country moves to a level 1 lockdown from midnight on sunday (20 september). read more: <url>
1290254625384226816,Niggas really said Covid temporary but Gaza forever so we good,normal,not_aggressive,na,0,0,0,niggas really said covid temporary but gaza forever so we good
1305237220262055936,September 12 Updates On CCP Virus Pandemic https://t.co/3iuIv3e7Jy via @Gnews202064,normal,not_aggressive,na,0,0,0,september 12 updates on ccp virus pandemic <url> via <user>
1310613689515405312,"Lies &amp; propaganda by the #idahostatesman. What a surprise. Idaho House candidate touts ""conspiracy theories, false claims on COVID, vaccines, more"" #idaho #boise #chinavirus https://t.co/9BLum1NKZ8",normal,somewhat_aggressive,na,0,1,0,"lies &amp; propaganda by the idaho statesman. what a surprise. idaho house candidate touts ""conspiracy theories, false claims on covid, vaccines, more"" idaho boise chinavirus <url>"
1303156490769817600,Preserving 2 decades of healthcare gains for Africa in the coronavirus disease 2019 era. https://t.co/SheAoaqE2f https://t.co/agPYVhGXZg,normal,not_aggressive,na,0,0,0,preserving 2 decades of healthcare gains for africa in the coronavirus disease 2019 era. <url> <url>
1337831476469977089,"I wont be taking any #ChinaVirus vaccine, will you?",abusive,somewhat_aggressive,anti_asian,1,1,1,"i wont be taking any chinavirus vaccine, will you?"
1289606332639776769,"#YesWeCanAgain Have jobs in this dear country and grow the Middle Class. Trump was doing a fantastic job of both before China sent the #ChinaVirus over here, killing 156K of our citizens...and making &gt; 4.6 Million sick. Trump&amp;USJOBS go together like happily married people!",normal,not_aggressive,na,0,0,0,"yes we can again have jobs in this dear country and grow the middle class. trump was doing a fantastic job of both before china sent the chinavirus over here, killing 156k of our citizens...and making &gt; 4.6 million sick. trump&amp;usjobs go together like happily married people!"
1295619644607340546,Now Tibbet is also gone like hongkong and Taiwan @globaltimesnews #PLA #ChinaVirus #ChinaAfricaCooperation #ChicagoScanner #Chicago #ChinaFloods #galwanvalleyclash #Taiwan @Taiwan_Today @MOFA_Taiwan @CulturalTaiwan Vice president of India is visiting Taiwan free country @ZeeNews,hate,somewhat_aggressive,anti_asian,2,1,1,now tibbet is also gone like hongkong and taiwan <user> pla chinavirus china africa cooperation chicago scanner chicago china floods gal wan valley clash taiwan <user> vice president of india is visiting taiwan free country <user>
1299851315988881409,That nigga issa lockdown defender NO OFFENSIVE BADGES NON SO EVER okc got damn first roberson now him,normal,not_aggressive,na,0,0,0,that nigga issa lockdown defender no offensive badges non so ever okc got damn first roberson now him
1342676393323204608,"Whether you like it or not, [the security law] has succeeded in restoring peace and stability to Hong Kong.Regina Ip. Let's put to rest this piece of stupidity, repeated ad nauseam by pro-CCP puppets. The *epidemic,* not security lawfare, temporarily ended active protests.",normal,not_aggressive,na,0,0,0,"whether you like it or not, [the security law] has succeeded in restoring peace and stability to hong kong.regina ip. let's put to rest this piece of stupidity, repeated ad nauseam by pro-ccp puppets. the *epidemic,* not security lawfare, temporarily ended active protests."
1321211044006666240,"2 years ago today Kruger National Park #africa #loveit #makewayforelephants. #thirsty I do so hope we can return when this pandemic is over. Us humans are so small in the wake of these majestic beasts Love being amongst animals, big, super big &amp; small https://t.co/h0xQphwhGM",normal,not_aggressive,na,0,0,0,"2 years ago today kruger national park africa love it make way for elephants. thirsty i do so hope we can return when this pandemic is over. us humans are so small in the wake of these majestic beasts love being amongst animals, big, super big &amp; small <url>"
1309412485280280576,Update guidance for drug and alcohol services. https://t.co/6Fw1RMyDIO,normal,not_aggressive,na,0,0,0,update guidance for drug and alcohol services. <url>
1292067205757239297,Coronavirus: Preston young people targeted as lockdown imposed https://t.co/sTo3fStPsu,normal,not_aggressive,na,0,0,0,coronavirus: preston young people targeted as lockdown imposed <url>
1291950960604884992,@patton6966 They were lying to us in California. https://t.co/wsI39vuH1U,normal,not_aggressive,na,0,0,0,<user> they were lying to us in california. <url>
1314300946269134848,"[Download] Dr. Li-Meng Yans Second Report on COVID-19, the CCP Virus, is Available Now! - Gnews https://t.co/YSwH2s6UrH",normal,not_aggressive,na,0,0,0,"[download] dr. li-meng yans second report on covid19, the ccp virus, is available now! - gnews <url>"
1279341835224309761,"Companies are retrenching people, businesses are closing down. One of the best things you can do for yourself in this lockdown is to START TRADING! https://t.co/2lqCugOjwG #Ntsiki #Sizwe #PutSouthAfricansFirst #DripAtPta #COVID19 #BlackLivesMatter #QuarantineLife #examscancelled",normal,not_aggressive,na,0,0,0,"companies are retrenching people, businesses are closing down. one of the best things you can do for yourself in this lockdown is to start trading! <url> ntsiki sizwe put south africans first drip at pta covid19 black lives matter quarantine life exams cancelled"
1293014724427251713,Coronavirus and South Africas toxic relationship with alcohol - https://t.co/RviqpTpJHQ South Africas ban on alcohol during the coronavirus pandemic has prompted the BBCs Vumani Mkhize to reflect on why he and his country have such a toxic relationship... https://t.co/maRmA71ukc,abusive,not_aggressive,anti_black,1,0,2,coronavirus and south africas toxic relationship with alcohol - <url> south africas ban on alcohol during the coronavirus pandemic has prompted the bbcs vumani mkhize to reflect on why he and his country have such a toxic relationship... <url>
1321234527897980928,This sucks: Justin Trudeau gets candid on life during thepandemic https://t.co/TzlSFSpg63,normal,not_aggressive,na,0,0,0,this sucks: justin trudeau gets candid on life during thepandemic <url>
1320407069497954308,I had to bring my mom to the hospital. Luckily not COVID related but still scared for my mom. She is having severe diverticulitis pain. There are people here in the waiting room with COVID issues. Just a very scary time in the world today.,normal,not_aggressive,na,0,0,0,i had to bring my mom to the hospital. luckily not covid related but still scared for my mom. she is having severe diverticulitis pain. there are people here in the waiting room with covid issues. just a very scary time in the world today.
1328807259984445440,OP-ED: Tracking Covid-19 in the sewer system of South Africas informal settlements could expand our knowledge base https://t.co/lYjDdGXlYe https://t.co/oYxPe0vNYJ,normal,not_aggressive,na,0,0,0,op-ed: tracking covid19 in the sewer system of south africas informal settlements could expand our knowledge base <url> <url>
1309451860886118402,"According to new direction from the province, Ontarians should only seek a test at an assessment centre if they are showing symptoms of COVID-19 or if they have been exposed to a confirmed case. #ckont https://t.co/euwjCaAfyZ",normal,not_aggressive,na,0,0,0,"according to new direction from the province, ontarians should only seek a test at an assessment centre if they are showing symptoms of covid19 or if they have been exposed to a confirmed case. ck ont <url>"
1279171792230395904,"If @WHO sees this picture, they will stop donating money to fight Coronavirus in South Sudan. Niggas in Juba are wilding out https://t.co/gQY8MLmQJ1",abusive,somewhat_aggressive,anti_black,1,1,2,"if <user> sees this picture, they will stop donating money to fight coronavirus in south sudan. niggas in juba are wilding out <url>"
1298848745451184128,Covid made antisocial niggas come out and play,normal,not_aggressive,na,0,0,0,covid made antisocial niggas come out and play
1311686033931730944,I had no idea that @peter_king is a #chinavirus and mask expert. Stay in your lane Pete. #MaskOff,hate,somewhat_aggressive,anti_asian,2,1,1,i had no idea that <user> is a chinavirus and mask expert. stay in your lane pete. mask off
1309406498922074112,Corona virus fuck nigga,normal,somewhat_aggressive,na,0,1,0,corona virus fuck nigga
1324340383892017153,"With Covid-19 vaccine, we are going to have an unprecedented drive on our continent b'se this will be about vaccinating the entire population, not the usual vaccination programs that target subpopulations. Dr. Richard Mihigo, WHO-AFRO #AfricaDialogues @PATHadvocacy @NdiranguRay https://t.co/zYuCCpJ4X9",normal,not_aggressive,na,0,0,0,"with covid19 vaccine, we are going to have an unprecedented drive on our continent b'se this will be about vaccinating the entire population, not the usual vaccination programs that target subpopulations. dr. richard mihigo, who-afro africa dialogues <user> <url>"
1302104710573252611,Trump is the biggest loser and killer of innocent unarmed people with the covid-19.... He does not support his own troops even when they're threatening by a bounty hunters paid by Russian leader. He loves Russia so much he should go there and live their. https://t.co/Y3GHI4jY0D,abusive,very_aggressive,na,1,2,0,trump is the biggest loser and killer of innocent unarmed people with the covid19.... he does not support his own troops even when they're threatening by a bounty hunters paid by russian leader. he loves russia so much he should go there and live their. <url>
1314389044319735812,You know how long it takes to perfect being a grower?! I aint giving nann nigga my recipe for no amount of money..I got the shooters and fellow growers to lock down my city without cho bitch ass help,abusive,not_aggressive,na,1,0,0,you know how long it takes to perfect being a grower?! i aint giving nann nigga my recipe for no amount of money..i got the shooters and fellow growers to lock down my city without cho bitch ass help
1295581667487371270,why did i have to wait until the middle of a pandemic to seek out community volunteer hours so i can look better on a college resume.... https://t.co/rIcmTmz1Ho,normal,not_aggressive,na,0,0,0,why did i have to wait until the middle of a pandemic to seek out community volunteer hours so i can look better on a college resume.... <url>
1318447183058759682,Corporation seals Kumaran Silks showroom in Chennai for not enforcing social distancing norms and other Covid-19 protocols.,normal,not_aggressive,na,0,0,0,corporation seals kumaran silks showroom in chennai for not enforcing social distancing norms and other covid19 protocols.
1342297600268107778,"@YoDoctorYo as Magnitude liked to say on Community, Pop Pop! https://t.co/IasyTnXJF2",normal,not_aggressive,na,0,0,0,"<user> as magnitude liked to say on community, pop! <url>"
1288716249778675714,"#Thought4DDay: Pretty sure #GovtsWorldOver must b tnkful n loving d #ChinaVirus in more ways than 1-not least,4 screwing up Citizens memory 2 shall c call it #DumbOrMuteMode-as in alls 4gotten n 4given! Important:great time 2 commit all d sins n acts of omission n commission!",hate,somewhat_aggressive,anti_asian,2,1,1,"thought 4d day: pretty sure govts world over must b tnkful n loving d chinavirus in more ways than 1-not least,4 screwing up citizens memory 2 shall c call it dumb or mute mode-as in alls 4gotten n 4given! important:great time 2 commit all d sins n acts of omission n commission!"
1327111434459877381,"Latest Update 2020: Social Commerce Market by COVID19 Impact Analysis And Top Manufacturers: Facebook, Pinterest, Tencent, Twitter, Weibo,etc. https://t.co/1hmZCsy7Yb",normal,not_aggressive,na,0,0,0,"latest update 2020: social commerce market by covid19 impact analysis and top manufacturers: facebook, pinterest, tencent, twitter, weibo,etc. <url>"
1337485656638058496,"The China Virus has spurred an improvement upon my baking. I didnt like cookies before, but I do now. The Chinese know we are a resilient and industrious people; they aren't trying to kill us with their stupid flu. Its death by cookies and sourdough. #ChinaVirus",hate,somewhat_aggressive,anti_asian,2,1,1,"the china virus has spurred an improvement upon my baking. i didnt like cookies before, but i do now. the chinese know we are a resilient and industrious people; they aren't trying to kill us with their stupid flu. its death by cookies and sourdough. chinavirus"
1320626489721647104,Third Phase Human Trial Of Covid-19 Vaccine To Begin In Bhubaneswar Soon https://t.co/vUZUrH1N37 https://t.co/WbB7w7gaaD,normal,not_aggressive,na,0,0,0,third phase human trial of covid19 vaccine to begin in bhubaneswar soon <url> <url>
1332749862614552581,"Seminar &gt; Organised criminals profit on COVID-19 fears and demand for meds. Join the discussion on the illicit medicines trade in East, North and West Africa. Register to attend: https://t.co/qYUmoXAaKL https://t.co/8VbZnLTdse",normal,not_aggressive,na,0,0,0,"seminar &gt; organised criminals profit on covid19 fears and demand for meds. join the discussion on the illicit medicines trade in east, north and west africa. register to attend: <url> <url>"
1293299432780333056,#China's ambitions must be exposed and how they are using evil means to achieve that? #BeltandRoad is neo-imperialistic in nature and created #DebtTrap in #Africa and #Asia. While we know what #ChinaVirus has done in this world? #EposeChina #TakeDownCCP https://t.co/Ipk93mMh1j,hate,somewhat_aggressive,anti_asian,2,1,1,china's ambitions must be exposed and how they are using evil means to achieve that? belt and road is neo-imperialistic in nature and created debt trap in africa and asia. while we know what chinavirus has done in this world? e pose china take down ccp <url>
1307766697323945984,pro ass kisser #ChrisWallace lets Gates slide and doesnt ask him how his garbage vaccine program killed 1000s and made millions very sick in India and Africa especially Sudan - not the person to talk to about the #ChinaVirus #scamdemic if you want the truth @FoxNewsSunday,abusive,very_aggressive,anti_asian,1,2,1,pro ass kisser chris wallace lets gates slide and doesnt ask him how his garbage vaccine program killed 1000s and made millions very sick in india and africa especially sudan - not the person to talk to about the chinavirus scam demi c if you want the truth <user>
1305242317805228034,Whats the current US COVID goal? asking for my nigga,normal,not_aggressive,na,0,0,0,whats the current us covid goal? asking for my nigga
1299849046773784577,Dr. Coronavirus Hunter Ralph Baric: Preparing Us for a Pandemic? Or Putting Us in Peril of One? https://t.co/E49gmqUyIf,normal,not_aggressive,na,0,0,0,dr. coronavirus hunter ralph baric: preparing us for a pandemic? or putting us in peril of one? <url>
1328076680066256897,#nzpol #NZPolitics #ChinaVirus2020 #WuhanOutbreak What a crock of shit. China claiming NZ meat is contaminated by Covid. If you recall the original virus originated from China. Would be fitting that the same country would pin something like this on NZ. https://t.co/FEFEAfqgMH,abusive,somewhat_aggressive,anti_asian,1,1,1,nz pol nz politics china virus 2020 wuhan outbreak what a crock of shit. china claiming nz meat is contaminated by covid. if you recall the original virus originated from china. would be fitting that the same country would pin something like this on nz. <url>
1325692762218520582,Nigga been screaming god this god that the whole election but really settin yall stupid ass up...nigga bouta let scientists run the country..they been plotting since beeen..go look at the covid-19: the great reset. shit really happening in front everybody face. https://t.co/yg4gZmYRUb,abusive,somewhat_aggressive,na,1,1,0,nigga been screaming god this god that the whole election but really settin yall stupid ass up...nigga bouta let scientists run the country..they been plotting since beeen..go look at the covid19: the great reset. shit really happening in front everybody face. <url>
1280260481777913859,"Enjoy @SCCParkstrails &amp; fresh air on their wide-trail routes that allow for safe social distancing. If possible, plan to visit parks at off-peak hours. Maps here: https://t.co/Kfc9aY0QVW Reminder: Do not use parks for social gatherings. https://t.co/ZthRQECqJj",normal,not_aggressive,na,0,0,0,"enjoy <user> &amp; fresh air on their wide-trail routes that allow for safe social distancing. if possible, plan to visit parks at off-peak hours. maps here: <url> reminder: do not use parks for social gatherings. <url>"
1327395678331473923,"Rand Paul says COVID-19 survivors should 'throw away their masks, go to restaurants, live again' https://t.co/lMEFoTGpNk",normal,not_aggressive,na,0,0,0,"rand paul says covid19 survivors should 'throw away their masks, go to restaurants, live again' <url>"
1285401873730736129,"Whether you support #trumpconspiracy or not, you should wear a mask, Get a high quality 10 layer pair of masks for $14.99 only. https://t.co/2Yj15T6j75 #NBA #KeepTexasRed #FavoritePresident #ChinaVirus #Trump",hate,somewhat_aggressive,anti_asian,2,1,1,"whether you support trump conspiracy or not, you should wear a mask, get a high quality 10 layer pair of masks for $14.99 only. <url> nba keep texas red favorite president chinavirus trump"
