,annot1,annot2,content,expert,label,orig_final_label,text,tweetid
2706,entity_directed_hostility,entity_directed_criticism,@yeriibear @gcfjoonies the chinese knew about it in 2019 and didn't do anything about it until it got out of control. #chinavirus,entity_directed_criticism,1,entity_directed_criticism,<user> the chinese knew about it in 2019 and didn't do anything about it until it got out of control. chinavirus,1239700605314174976
2707,entity_directed_criticism,none_of_the_above,"@tvs_movies We don't like a fake movie for Praise lying and dishonesty and political china, maybe chinese will like it.  Then chinese to watch #Mulan is enough, It's for Disney.  Because #CoronaOutbreak and #ChinaLies, #stockmarketcrash , we may not job in future, and we will no have money. https://t.co/kxTOFIwMtF",entity_directed_criticism,1,entity_directed_criticism,"<user> we don't like a fake movie for praise lying and dishonesty and political china, maybe chinese will like it. then chinese to watch mulan is enough, it's for disney. because corona outbreak and china lies, stock market crash , we may not job in future, and we will no have money. <url>",1234513259669020672
2708,entity_directed_hostility,entity_directed_criticism,"china officials knew of coronavirus in december, ordered cover-up, report says  https://t.co/fqg8qithjn  #chinacoronavirus #chinavirus #chinawuhan #china #coronavirus  #wuhanvirus #wuhancoronavirus https://t.co/yomesuczrh",entity_directed_criticism,1,entity_directed_criticism,"china officials knew of coronavirus in december, ordered cover-up, report says <url> china coronavirus chinavirus china wuhan china coronavirus wuhan virus wuhan coronavirus <url>",1234897179350896640
2709,entity_directed_criticism,entity_directed_criticism,People dying on the streets of China cities or at homes are not included in official data with numbers of deceased from virus. That is why we cant trust the data we get from officials in China. #Coronavirus #CoronavirusOutbreak #Wuhan #Wuhanvirus #China #Deaths #Chinavirus https://t.co/CZ3kyliQFk,entity_directed_criticism,1,entity_directed_criticism,people dying on the streets of china cities or at homes are not included in official data with numbers of deceased from virus. that is why we cant trust the data we get from officials in china. coronavirus corona virus outbreak wuhan virus china deaths chinavirus <url>,1223162809644654592
2710,entity_directed_criticism,entity_directed_hostility,@landonhall @brithume but it started in china who ignored it for at least 6 weeks and let it grow beyond its borders #wuhanvirus #chinacoronavirus #chinavirus #coronavirus #covid19,entity_directed_criticism,1,entity_directed_criticism,<user> but it started in china who ignored it for at least 6 weeks and let it grow beyond its borders wuhan virus china coronavirus chinavirus coronavirus covid19,1238431619033313280
2711,entity_directed_criticism,entity_directed_hostility,"@sunding @iingwen @WHO @DPPonline Luckily I don’t believe in god. I only believe in humanity. Hunan recently declared independence. . #shameonchina for causing harm to Taiwan, shame on China for causing harm to Chinese people, shame on China for causing harm to the world. #ChinaVirus #ChinaLies",entity_directed_criticism,1,entity_directed_criticism,"<user> luckily i dont believe in god. i only believe in humanity. hunan recently declared independence. . shame on china for causing harm to taiwan, shame on china for causing harm to chinese people, shame on china for causing harm to the world. chinavirus china lies",1229352706059325442
2712,entity_directed_criticism,entity_directed_hostility,@houseforeigngop @johnshopkins @statedept @who the who is notorious for kowtowing to china and causing countless people infected by the #wuhancoronavirus or #chinesecoronavirus. other companies or organization shouldn’t assist china in oppression by kowtowing to china. https://t.co/anut7inznd,entity_directed_criticism,1,entity_directed_criticism,<user> the who is notorious for kowtowing to china and causing countless people infected by the wuhan coronavirus or chinese coronavirus. other companies or organization shouldnt assist china in oppression by kowtowing to china. <url>,1237926621505400832
2713,entity_directed_criticism,entity_directed_criticism,@joshchin @catbus2d sorry i can’t see the credibility with china’s response to the virus. they hid the outbreak in #wuhan so carriers were all over the world. may you please elaborate?  #wuhancoronavirusoutbreak #wuhanvirus #covid_19 #wuhanpneumonia,entity_directed_criticism,1,entity_directed_criticism,<user> sorry i cant see the credibility with chinas response to the virus. they hid the outbreak in wuhan so carriers were all over the world. may you please elaborate? wuhan corona virus outbreak wuhan virus covid_19 wuhan pneumonia,1238538655649550336
2714,entity_directed_criticism,entity_directed_criticism,"#Chinavirus #China   #CORONAVIRUS - Miles Guo’s interview with Stephen K. Bannon; Miles Guo says that the Chinese number of people in quarantine and the number of people that have died from CORONAVIRUS, Chinese data is wrong; the numbers are a lot higher. https://t.co/h6r1Mclt0M",entity_directed_criticism,1,entity_directed_criticism,"chinavirus china coronavirus - miles guos interview with stephen k. bannon; miles guo says that the chinese number of people in quarantine and the number of people that have died from coronavirus, chinese data is wrong; the numbers are a lot higher. <url>",1230763784769138725
2715,discussion_of_eastasian_prejudice,entity_directed_criticism,"may be better use china virus. but yes, it came from china so chinese virus is still good. ccp is working on spreading fake news for america is source of virus, so it is very important to let americans (world as well) know the truth. #chinacoronavirus #chinaisasshoe https://t.co/lnz5lpzqyy",entity_directed_criticism,1,entity_directed_criticism,"may be better use china virus. but yes, it came from china so chinese virus is still good. ccp is working on spreading fake news for america is source of virus, so it is very important to let americans (world as well) know the truth. china coronavirus china is ass hoe <url>",1239713475510685696
2716,entity_directed_criticism,none_of_the_above,RT @greatwhitevin #BreakingNews  RIOTS Finally Begin In #China 🇨🇳  The first signs of citizen revolt has been seen which in a country such as China is no small matter. This is the first footage I have seen of the people pushing back against the #police   #WuhanPneumonia #wuhan #coronavirus #WuFlu https://t.co/BvenMLortk,entity_directed_criticism,1,entity_directed_criticism,<user> breaking news riots finally begin in china the first signs of citizen revolt has been seen which in a country such as china is no small matter. this is the first footage i have seen of the people pushing back against the police wuhan pneumonia wuhan coronavirus wuflu <url>,1229102674185945089
2717,entity_directed_hostility,entity_directed_criticism,"RT @SentByQ Ok #China. You have 144,000,000 under LOCKDOWN, Declared “war time” aka Marshall law,  but only 800 ppl have died? You can go honk on bobo with those stats... #WuhanCoronavirus #WuFlu #chinalockdown #CoronarvirusOutbreak",entity_directed_criticism,1,entity_directed_criticism,"<user> ok china. you have 144,000,000 under lockdown, declared war time aka marshall law, but only 800 ppl have died? you can go honk on bobo with those stats... wuhan coronavirus wuflu china lockdown corona r virus outbreak",1227182748743323648
2718,entity_directed_hostility,entity_directed_criticism,China’s coronavirus response: Alarm sounds over mysterious disappearances | The New Daily https://t.co/ipAQ5DapYa recently posted video of chinese authority figures dragging ppl out of area of hospital into another part of buildg.I expressed civil liberties concerns.#ChinaVirus,entity_directed_criticism,1,entity_directed_criticism,chinas coronavirus response: alarm sounds over mysterious disappearances | the new daily <url> recently posted video of chinese authority figures dragging ppl out of area of hospital into another part of buildg.i expressed civil liberties concerns. chinavirus,1227727294522781699
2719,entity_directed_criticism,entity_directed_criticism,rt @mrc_pnow: why embassy of ccp in japan named the #wuhancoronavirus as ‘japan new corona virus’ but no such letter in japanese version? @…,entity_directed_criticism,1,entity_directed_criticism,<user> why embassy of ccp in japan named the wuhan coronavirus as japan new corona virus but no such letter in japanese version? @,1235555769182871552
2720,entity_directed_criticism,entity_directed_hostility,the world should reconsider decoupling local economies to china.  putting all ur eggs in one basket (aka relying only china for raw materials supply) is never a good idea. states now pay for over-relying on china. #antichinazi #wuhanvirus #italy #uk #boycottchina https://t.co/0pwtirfjyv,entity_directed_criticism,1,entity_directed_criticism,the world should reconsider decoupling local economies to china. putting all ur eggs in one basket (aka relying only china for raw materials supply) is never a good idea. states now pay for over-relying on china. anti china z i wuhan virus italy uk boycott china <url>,1237769529771454464
2721,entity_directed_criticism,entity_directed_criticism,tweet of the day. we must hold beijing accountable for their mishandling of the virus way back from november 2019. so many lives lost because of their secrecy and incompetence #covid19 #wuhanvirus #wuhanpneumonia https://t.co/5t7h6zjcfy,entity_directed_criticism,1,entity_directed_criticism,tweet of the day. we must hold beijing accountable for their mishandling of the virus way back from november 2019. so many lives lost because of their secrecy and incompetence covid19 wuhan virus wuhan pneumonia <url>,1238877533640298496
2722,entity_directed_criticism,entity_directed_criticism,@TIMEHealth The Chinese in the past year failed to effectively control African swine fever. The infected pork even got exported to other Asian country . Their healthcare system is a mess.   I doubt if this time they can tackle the #ChinaPneumonia,entity_directed_criticism,1,entity_directed_criticism,<user> the chinese in the past year failed to effectively control african swine fever. the infected pork even got exported to other asian country . their healthcare system is a mess. i doubt if this time they can tackle the china pneumonia,1214226107567706113
2723,entity_directed_hostility,entity_directed_criticism,@washtimesoped @clifforddmay the world is fighting for #wuhanvirus  but hk government and police just focus on mass arrest!!   #fightforfreedom  #standwithhk   sigh !! #hkpolicestate https://t.co/cwkz2pi89v,entity_directed_criticism,1,entity_directed_criticism,<user> the world is fighting for wuhan virus but hk government and police just focus on mass arrest!! fight for freedom stand with hk sigh !! hk police state <url>,1237943866675822592
2724,entity_directed_criticism,entity_directed_criticism,Hong Kong FINALLY setup some sort of epidemic prevention measures in light of the #chinesepneumonia epidemic. Netizens in China saw that as an insult for some reason. #hongkong https://t.co/SLxlzDIBey,entity_directed_criticism,1,entity_directed_criticism,hong kong finally setup some sort of epidemic prevention measures in light of the chinese pneumonia epidemic. netizens in china saw that as an insult for some reason. hong kong <url>,1215475297337741312
2725,entity_directed_criticism,entity_directed_criticism,Where is #China’s president? #XiJinping is missing. When country has virus he is nowhere to be found. Has anyone seen him? He is probably out of China. @MFA_China #coronaviruschina #CoronaOutbreak #ChinaVirus #Chinese #CCPChina,entity_directed_criticism,1,entity_directed_criticism,where is china s president? xi jinping is missing. when country has virus he is nowhere to be found. has anyone seen him? he is probably out of china. <user> coronavirus china corona outbreak chinavirus chinese ccp china,1225237576648232960
2726,entity_directed_criticism,entity_directed_hostility,@dcexaminer chinese are trying to shifting the blame onto usa. i am seeing clips on whatsapp that moving around in iran that spreading this theory that usa developed this virus to kill chinese.   #holdchinaresponsible #wuhancoronavirus #chinesecoronavirus,entity_directed_criticism,1,entity_directed_criticism,<user> chinese are trying to shifting the blame onto usa. i am seeing clips on whatsapp that moving around in iran that spreading this theory that usa developed this virus to kill chinese. hold china responsible wuhan coronavirus chinese coronavirus,1238875110716702720
2727,entity_directed_hostility,entity_directed_criticism,@speakerpelosi @gopleader china sat on the virus outbreak for months you morally corrupt human being.... if they would have brought it to light sooner all of this wouldn’t have happened. sit down and let adults handle this... #chinavirus,entity_directed_criticism,1,entity_directed_criticism,<user> china sat on the virus outbreak for months you morally corrupt human being.... if they would have brought it to light sooner all of this wouldnt have happened. sit down and let adults handle this... chinavirus,1237757934496624640
2728,entity_directed_criticism,entity_directed_criticism,"@akannampilly SARS is the start of Hong Kong nightmare. The #chinazi even claims the #SARS was came from Hong Kong. 17 years later, history seems to happen again, the GovHK keep doing nothing, but lucky #HongKongers is much prepared. #ChinaVirus #WuhanVirus",entity_directed_criticism,1,entity_directed_criticism,"<user> sars is the start of hong kong nightmare. the chinazi even claims the sars was came from hong kong. 17 years later, history seems to happen again, the govhk keep doing nothing, but lucky hongkongers is much prepared. chinavirus wuhan virus",1228729783367819264
2729,entity_directed_criticism,none_of_the_above,"RT @HappeningNow__ The people in #Wuhan  cry and beg the #Chinese authorities to let them go.  There is a large population that live in the countryside that have migrated to the city for work, but now wish to leave but the city has been sealed.  #WuFlu #CoronaVirusChina https://t.co/qi0OhBAs9n",entity_directed_criticism,1,entity_directed_criticism,"<user> the people in wuhan cry and beg the chinese authorities to let them go. there is a large population that live in the countryside that have migrated to the city for work, but now wish to leave but the city has been sealed. wuflu coronavirus china <url>",1221814794031783938
2730,entity_directed_criticism,entity_directed_hostility,RT @DrMarcSiegel China may be hiding true scale of coronavirus outbreak https://t.co/snIxYx3h4y #LiWenliang #Whistleblower #DrLiWenliang #hero #HeroesResist #rip #Coronavirustruth #WuhanCoronvirus #Wuhanhospital #wuhanpnemonia #Tucker #tuckercarlson #Quarantined,entity_directed_criticism,1,entity_directed_criticism,<user> china may be hiding true scale of coronavirus outbreak <url> li wen liang whistleblower drl i wen liang hero heroesresist rip coronavirus truth wuhan coron virus wuhan hospital wuhan pne monia tucker tuckercarlson quarantined,1225617911030714368
2731,entity_directed_criticism,none_of_the_above,RT @jennaytron According to studies China might be lying about the origin coming from seafood market in December as the virus traced to 12 original patients who never been to the market & also original infection seem to date back to November 19’ #WuhanCoronavirus #Wuhanpnemonia #CoronaOutbreak,entity_directed_criticism,1,entity_directed_criticism,<user> according to studies china might be lying about the origin coming from seafood market in december as the virus traced to 12 original patients who never been to the market & also original infection seem to date back to november 19 wuhan coronavirus wuhan pne monia corona outbreak,1222124028552499201
2732,entity_directed_hostility,entity_directed_criticism,"warning: explicit images of people locked at home to death in china because of #wuhanvirus. plz recognise the truth before even thinking china contained it ‘successfully’ as who suggests, absolutely ridiculous #chinalies https://t.co/lry2fx4xvm",entity_directed_criticism,1,entity_directed_criticism,"warning: explicit images of people locked at home to death in china because of wuhan virus. plz recognise the truth before even thinking china contained it successfully as who suggests, absolutely ridiculous china lies <url>",1238892356817965056
2733,entity_directed_criticism,none_of_the_above,@charles_chill on the assumption that data from china is reliable. i mean this is coming from a government that denied tianamen from happening and just recently denied that the virus originated in china. #chinaflu #chinavirus #wuhanvirus,entity_directed_criticism,1,entity_directed_criticism,<user> on the assumption that data from china is reliable. i mean this is coming from a government that denied tianamen from happening and just recently denied that the virus originated in china. chinaflu chinavirus wuhan virus,1235521330063130624
2734,entity_directed_criticism,entity_directed_criticism,1. originated in china 2. china had knowledge of its existence since november 3. china decline foreign aid to help stop/slow down the virus 4. china had been uncooperative and withheld info from foreign nations 5. china didn’t close borders. sounds chinese to me.. #chinavirus https://t.co/ju4mqmzcfj,entity_directed_criticism,1,entity_directed_criticism,1. originated in china 2. china had knowledge of its existence since november 3. china decline foreign aid to help stop/slow down the virus 4. china had been uncooperative and withheld info from foreign nations 5. china didnt close borders. sounds chinese to me.. chinavirus <url>,1239700962777972736
2735,entity_directed_criticism,entity_directed_hostility,"@billgertz china govt blame everything on us, this #wuhanvirus and the #hongkongprotests",entity_directed_criticism,1,entity_directed_criticism,"<user> china govt blame everything on us, this wuhan virus and the hong kong protests",1239760367976435712
2736,none_of_the_above,entity_directed_criticism,"the #chinese media is now pushing the allegations from #china's foreign ministry spokesman zhao lijian that #coronavirus was brought to wuhan by the #us army, they are doing an all out effort to blame #usa  #wuhanvirus #wuhancoronavirus #chinavirus   https://t.co/vhvu85p4mm",entity_directed_criticism,1,entity_directed_criticism,"the chinese media is now pushing the allegations from china's foreign ministry spokesman zhao lijian that coronavirus was brought to wuhan by the us army, they are doing an all out effort to blame usa wuhan virus wuhan coronavirus chinavirus <url>",1238453841751732224
2737,entity_directed_criticism,entity_directed_hostility,"@adiabb4 @stabor4tabor @freestyle_mom @foundation_ma fact: the #chinesevirus started in wuhan, china #wuhanvirus in early december 2019  fact: china failed to inform the international community until the end of december 2019  fact: china refused international assistance when many nations offered  why is china so secretive?",entity_directed_criticism,1,entity_directed_criticism,"<user> fact: the chinesevirus started in wuhan, china wuhan virus in early december 2019 fact: china failed to inform the international community until the end of december 2019 fact: china refused international assistance when many nations offered why is china so secretive?",1239683174348840960
2738,entity_directed_criticism,entity_directed_criticism,"@hrw the #wuhancoronavirus outbreak clearly indicates the importance of a free and democratic govt: #chinazi withheld information about the virus until it is no longer possible to do so, thereby aggravating the damage of the virus https://t.co/f0uwqddx8w",entity_directed_criticism,1,entity_directed_criticism,"<user> the wuhan coronavirus outbreak clearly indicates the importance of a free and democratic govt: chinazi withheld information about the virus until it is no longer possible to do so, thereby aggravating the damage of the virus <url>",1238670005094367232
2739,entity_directed_criticism,entity_directed_criticism,RT @lym104_hker When will Hong Kong people wake up? #sosHK #HongKongPoliceBrutality #ChinaVirus https://t.co/7t2taruWPe,entity_directed_criticism,1,entity_directed_criticism,<user> when will hong kong people wake up? so shk hong kong police brutality chinavirus <url>,1221829951575359488
2740,entity_directed_criticism,entity_directed_hostility,"when this outbreak is over, chinese people will go after the failure ccp for the deaths of their family or friends.  #ccpvirus #chinavirus #wuhanvirus https://t.co/rhjn08nang",entity_directed_criticism,1,entity_directed_criticism,"when this outbreak is over, chinese people will go after the failure ccp for the deaths of their family or friends. ccp virus chinavirus wuhan virus <url>",1238250059537547264
2741,entity_directed_criticism,entity_directed_hostility,i think they should provide done compensation to us for the #chinavirus #coronavirus,entity_directed_criticism,1,entity_directed_criticism,i think they should provide done compensation to us for the chinavirus coronavirus,1237247003395944448
2742,entity_directed_criticism,entity_directed_criticism,"as with most colds and viruses , those with few, or no symptoms carry to others. the chinese hid it for months, then let millions go around the world, spreading the #chinavirus worldwide. it has been in this country since december. yet, no bodies piled up  https://t.co/pkjey6ppm2",entity_directed_criticism,1,entity_directed_criticism,"as with most colds and viruses , those with few, or no symptoms carry to others. the chinese hid it for months, then let millions go around the world, spreading the chinavirus worldwide. it has been in this country since december. yet, no bodies piled up <url>",1239665920508751872
2743,entity_directed_criticism,entity_directed_hostility,"Some confirmed case (from yesterday) by country which have been reported by the governments... so China is lying, but look at the other countries this virus is already in. #coronoavirus #WuhanCoronavirus #ChinaVirus #china #wtf https://t.co/d9QcpGt0nj",entity_directed_criticism,1,entity_directed_criticism,"some confirmed case (from yesterday) by country which have been reported by the governments... so china is lying, but look at the other countries this virus is already in. coro no a virus wuhan coronavirus chinavirus china wtf <url>",1221213283954368513
2744,entity_directed_criticism,none_of_the_above,"@WBYeats1865 @HKWORLDCITY Given the track record of #CCPChina in covering up the outbreak of infectious disease, the number of infected / died could b hugely higher.  #ChinesePneumonia",entity_directed_criticism,1,entity_directed_criticism,"<user> given the track record of ccp china in covering up the outbreak of infectious disease, the number of infected / died could b hugely higher. chinese pneumonia",1213833461527535617
2745,entity_directed_criticism,none_of_the_above,@warroom2020 please focus on how #ccp managed to convince most chinese people that the #chinavirus is from united states. this can destroy important friendship between chinese and american people! @realdonaldtrump must pressure #ccp to declare that it came from #china... #warroompandemic,entity_directed_criticism,1,entity_directed_criticism,<user> please focus on how ccp managed to convince most chinese people that the chinavirus is from united states. this can destroy important friendship between chinese and american people! <user> must pressure ccp to declare that it came from china... war room pandemic,1236520920677625856
2746,entity_directed_criticism,entity_directed_criticism,Thanks #China #Beijing for keeping the world in the dark on this serious matter and making it far worse. What an embarrassment. #ChinaPneumonia #ChinaVirus #coronavirus https://t.co/ErYmLg3LW0,entity_directed_criticism,1,entity_directed_criticism,thanks china beijing for keeping the world in the dark on this serious matter and making it far worse. what an embarrassment. china pneumonia chinavirus coronavirus <url>,1220152688848932869
2747,entity_directed_criticism,entity_directed_criticism,"It’s long past time to tackle Asia’s wild-animal markets, for the sake of the species being drained from habitats around the globe, and for our own.  #ChinaVirus #WetMarkets #WuhanCoronavirus #Wildlifetrafficking #Wildlife #Asia #China  https://t.co/hr6D3RzGRD",entity_directed_criticism,1,entity_directed_criticism,"its long past time to tackle asias wild-animal markets, for the sake of the species being drained from habitats around the globe, and for our own. chinavirus wet markets wuhan coronavirus wildlife trafficking wildlife asia china <url>",1222187162549932032
2748,entity_directed_criticism,entity_directed_hostility,"@tkaylah001 their fake data, delayed announcements, and the attempt to coverup initiated the worldwide pandemic outbreak. don’t let #chinazi run from responsibilities with even more lies.  #wuhanvirus #wuhancoronavirus #chinavirus #boycottchina https://t.co/81az0svq1w",entity_directed_criticism,1,entity_directed_criticism,"<user> their fake data, delayed announcements, and the attempt to coverup initiated the worldwide pandemic outbreak. dont let chinazi run from responsibilities with even more lies. wuhan virus wuhan coronavirus chinavirus boycott china <url>",1238602181420302336
2749,none_of_the_above,entity_directed_criticism,"@bryandeanwright while western world's economy is decamated and shelves running empty, china industry is working again at full capacity...knowing the world will b forced to buy from them again. #wuhanvirus #chinavirus #chinasmissionaccomplished https://t.co/nehdzf1wjk",entity_directed_criticism,1,entity_directed_criticism,"<user> while western world's economy is decamated and shelves running empty, china industry is working again at full capacity...knowing the world will b forced to buy from them again. wuhan virus chinavirus china s mission accomplished <url>",1239741767433347072
2750,entity_directed_criticism,none_of_the_above,"#Coronavirus — #China’s National Health Commission just announced *at least 1,716 medical staff have infected #COVID19 and 6 have been killed by the virus.  Many suspect there has been an #underreporting of the REAL SITUATION  #武汉肺炎 #WuhanPneumonia  #CCPChina #ChinaVirus 🇨🇳🦠 https://t.co/56iReUtW51",entity_directed_criticism,1,entity_directed_criticism,"coronavirus china s national health commission just announced *at least 1,716 medical staff have infected covid19 and 6 have been killed by the virus. many suspect there has been an under reporting of the real situation wuhan pneumonia ccp china chinavirus <url>",1228216823927033858
2751,entity_directed_criticism,entity_directed_hostility,Such a good news! #china should not be able to tell lies anymore. ▪️ #ChinaLies #CCP #Chinazi #BoycottChina #WuhanCoronavirusOutbreak #AnywherebutChina.▪️,entity_directed_criticism,1,entity_directed_criticism,such a good news! china should not be able to tell lies anymore. china lies ccp chinazi boycott china wuhan corona virus outbreak anywhere but china.,1230302622944378881
2752,entity_directed_criticism,none_of_the_above,they're running for president and v.p. of the united states. their analysis of the #covid19 covid19 crisis reads like a ccp revisionist in beijing wrote it. #chinavirus #election2020 https://t.co/58vrwiyjpj,entity_directed_criticism,1,entity_directed_criticism,they're running for president and v.p. of the united states. their analysis of the covid19 crisis reads like a ccp revisionist in beijing wrote it. chinavirus election 2020 <url>,1239441302636367872
2753,entity_directed_criticism,none_of_the_above,"@KwokLuisa Omg, Xi said he has been leading the whole operation fighting against the Wuhan Coronavirus! He thought this can calm people? NO! This is the scariest thing I have ever heard of! Please let someone who are professional to do it, please! #ChinaziVirus #WuhanCoronavirus",entity_directed_criticism,1,entity_directed_criticism,"<user> omg, xi said he has been leading the whole operation fighting against the wuhan coronavirus! he thought this can calm people? no! this is the scariest thing i have ever heard of! please let someone who are professional to do it, please! china z i virus wuhan coronavirus",1222334364568023040
2754,entity_directed_criticism,none_of_the_above,i feel goosebumps when i hear the brave voices of #wuhan people screaming 'it's all fake' to the #ccp representatives!! is it time for #ccpchina regime to step down?? #coronavirus #wuhancoronavirusoutbreak #wuhanpneumonia #ccp_is_terrorist https://t.co/ls0wwifgho,entity_directed_criticism,1,entity_directed_criticism,i feel goosebumps when i hear the brave voices of wuhan people screaming 'it's all fake' to the ccp representatives!! is it time for ccp china regime to step down?? coronavirus wuhan corona virus outbreak wuhan pneumonia ccp_is_ terrorist <url>,1235552397742792704
2755,entity_directed_criticism,entity_directed_hostility,"RT @bubu99648804 @nytimes China is lack of transparency. When President Xi Winnie the pool open green light to stop the virus, numbers of people increase to hundred. So we can see they hide the true figures #China_is_terrorist #coronavirus #ChinaziVirus https://t.co/bZzngFIl1F",entity_directed_criticism,1,entity_directed_criticism,"<user> china is lack of transparency. when president xi winnie the pool open green light to stop the virus, numbers of people increase to hundred. so we can see they hide the true figures china _is_ terrorist coronavirus china z i virus <url>",1222094487427657728
2756,entity_directed_criticism,entity_directed_criticism,Shame on hkgov #chinazi #ChinaVirus #China_is_terrorist,entity_directed_criticism,1,entity_directed_criticism,shame on hkgov chinazi chinavirus china _is_ terrorist,1223033328300888065
2757,none_of_the_above,entity_directed_criticism,"📰read @utsa_dpsg professor, dr. bradley thayer's critique in @thenatlinterest on chinese president xi jinping's reponse to the #coronavirus and how it has contributed to the rapid spread of the deadly disease. #utsa #china #chinacoronavirus  https://t.co/wycpvpkgai",entity_directed_criticism,1,entity_directed_criticism,"read <user> professor, dr. bradley thayer's critique in <user> on chinese president xi jinping's reponse to the coronavirus and how it has contributed to the rapid spread of the deadly disease. utsa china coronavirus <url>",1234562747863650304
2758,entity_directed_criticism,entity_directed_criticism,"#chinavirus it's trump's government who has driven the us into catastrophe, just like it's wuhan government to wuhan's tragedy. by covering the outbreak of the virus, wuhan government wanted to get through chinese new year without any problem to maintain its good reputation.",entity_directed_criticism,1,entity_directed_criticism,"chinavirus it's trump's government who has driven the us into catastrophe, just like it's wuhan government to wuhan's tragedy. by covering the outbreak of the virus, wuhan government wanted to get through chinese new year without any problem to maintain its good reputation.",1239933703129665536
2759,entity_directed_criticism,entity_directed_hostility,"also, jokes aside, but the way we talk about this thing matters.   the communists in beijing would like nothing more than to escape accountability for the role they’ve played in the international outbreak of #wuhanvirus.   msm is carrying water for them, wittingly or otherwise. https://t.co/loihy2cvfa",entity_directed_criticism,1,entity_directed_criticism,"also, jokes aside, but the way we talk about this thing matters. the communists in beijing would like nothing more than to escape accountability for the role theyve played in the international outbreak of wuhan virus. msm is carrying water for them, wittingly or otherwise. <url>",1237464242191810560
2760,none_of_the_above,entity_directed_criticism,"@BeWaterConnect @SheenCon @faznet @HkgirlI I hope this is not the truth! But when 5 cities blocked in China, that should not only 14 people were being infected! Look at all actions from the China authority, the infected people should be tons but I still hope that won’t cause too many dead! #ChinaVirus #WuhanCoronovirus https://t.co/WlGvz9UpxI",entity_directed_criticism,1,entity_directed_criticism,"<user> i hope this is not the truth! but when 5 cities blocked in china, that should not only 14 people were being infected! look at all actions from the china authority, the infected people should be tons but i still hope that wont cause too many dead! chinavirus wuhan coro no virus <url>",1221106198742650880
2761,entity_directed_criticism,entity_directed_criticism,"RT @SaintBurno @shanghaiist Another video shows a woman saying there is no food there, no washroom inside the compound (there is one outside but 200 meters or feet away), no medicine, no nurse, no doctor. #Wuhan #WuhanSARS #WuhanCoronaVirus #WuhanOutbreak https://t.co/D7bBqGSLJd",entity_directed_criticism,1,entity_directed_criticism,"<user> another video shows a woman saying there is no food there, no washroom inside the compound (there is one outside but 200 meters or feet away), no medicine, no nurse, no doctor. wuhan wuhansars wuhan coronavirus wuhan outbreak <url>",1227976182060273664
2762,entity_directed_criticism,entity_directed_hostility,"excellent #rthk eng documentary about how people deal w/ #wuhancoronavirus in hk: #hongkong connection: cities in lockdown  interviewee: i knew about the #wuhanpneumonia way back in dec. whenever #china tries to do a cover up, sth grave is going to happen. https://t.co/snfknqvfku",entity_directed_criticism,1,entity_directed_criticism,"excellent rt hk eng documentary about how people deal w/ wuhan coronavirus in hk: hong kong connection: cities in lockdown interviewee: i knew about the wuhan pneumonia way back in dec. whenever china tries to do a cover up, sth grave is going to happen. <url>",1235925649174327296
2763,entity_directed_criticism,entity_directed_criticism,"@davidgura china is trying to lay the blame on someone else 🙂! that’s why we insist on calling it the #wuhanvirus, lest we forget where it’s originated from.   https://t.co/ob3p67wwl8",entity_directed_criticism,1,entity_directed_criticism,"<user> china is trying to lay the blame on someone else ! thats why we insist on calling it the wuhan virus, lest we forget where its originated from. <url>",1236865748548481024
2764,entity_directed_criticism,entity_directed_hostility,RT @EnzoMazak Bullshit. That’s why the ccp is concealing the soaring number of cases and deaths. #HongKongers need to be careful with this. #coronavirus #WuhanVirus  #ChinaPneumonia #WuhanPneumonia,entity_directed_criticism,1,entity_directed_criticism,<user> bullshit. thats why the ccp is concealing the soaring number of cases and deaths. hongkongers need to be careful with this. coronavirus wuhan virus china pneumonia wuhan pneumonia,1230344056342888448
2765,entity_directed_criticism,entity_directed_criticism,"serious implications of opening up #wuhanvirus epicenter without much thought. tread carefully, ccp. do not start a second wave!!! https://t.co/c50jeruoqu",entity_directed_criticism,1,entity_directed_criticism,"serious implications of opening up wuhan virus epicenter without much thought. tread carefully, ccp. do not start a second wave!!! <url>",1237968959644680192
2766,none_of_the_above,entity_directed_criticism,rt @rnrsquall: @wef there you go. ccp has activated its propaganda wing. #wuhanvirus #chinesevirus #coronavirus #chinacoronavirus #chinesec…,entity_directed_criticism,1,entity_directed_criticism,<user> there you go. ccp has activated its propaganda wing. wuhan virus chinesevirus coronavirus china coronavirus chinese c,1238739198657478656
2767,entity_directed_criticism,none_of_the_above,"@lukedepulford a detailed thread on what happened last night in hong kong. what can we do when #hongkongpoliceterrorists are hunting down the innocent kids again, even during the outbreak of #wuhancoronavirus😭😭😭 #standwithhongkong #hkpolicestate  https://t.co/5uhol5s1os",entity_directed_criticism,1,entity_directed_criticism,"<user> a detailed thread on what happened last night in hong kong. what can we do when hong kong police terrorists are hunting down the innocent kids again, even during the outbreak of wuhan coronavirus stand with hong kong hk police state <url>",1236472438709354496
